Numéro de projet,Numéro de client (facturé),Numéro de client (livré à),Numéro du produit,Devise étrangère,Prix,Prix coûtant régulier ou prix de détail sugg.,Prix détail (T) / coûtant (F),Quantité à recevoir,Escompte - Pourcentage,Sous-total,Code de taxe provinciale,Code de taxe fédérale,Escompte - Montant fixe,Code de produit (fournisseur),Numéro séquentiel de la commande client,Numéro séquentiel de commande,Code d'activité,Description,Numéro de la ligne,Quantité reçue,Poste d'achat,Quantité commandée,Code identification unique,Numéro séquentiel,Numéro du fournisseur,Commande en retard (T/F),"Type de facturation (1=n/a, 2=cpte ouv., 3=réq.)",Activité d'attribution
0000021002,CIUSSS-MCQ,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000840,25001,TRAVAUX SELON DIRECTIVE E-08,003,310.0000,33500,310.0000,L2A9P0DGJ,0000831,VAL-MAURIC,FALSE,3,
0000021002,CIUSSS-MCQ,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000841,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,GC0UG8EON,0000832,ENT-MAXIME,FALSE,3,
0000021002,CIUSSS-MCQ,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000841,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,CKF22ARZF,0000832,ENT-MAXIME,FALSE,3,
0000021002,CIUSSS-MCQ,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000841,25001,TRAVAUX SELON DIRECTIVE E-05,003,6468.0000,33500,6468.0000,6X0CJJFNC,0000832,ENT-MAXIME,FALSE,3,
0000021030,CPE-CHEZ-M,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000842,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,9E7TE5YAR,0000833,ENT-MAXIME,FALSE,3,
0000021030,CPE-CHEZ-M,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000842,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,KWMV3YRYA,0000833,ENT-MAXIME,FALSE,3,
0000021030,CPE-CHEZ-M,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000842,02300,LOT DE TRAVAUX BATIMENT ET CIVIL,003,156000.0000,33500,156000.0000,UGLF3MXIB,0000833,ENT-MAXIME,FALSE,3,
0000021030,CPE-CHEZ-M,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000842,,LOT DE TRAVAUX AMENAGEMENT EXTERIEUR EXCLUANT LES TROTTOIRS,004,0.0000,,0.0000,DZECZWSNI,0000833,ENT-MAXIME,FALSE,3,
0000021030,CPE-CHEZ-M,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000842,,EXCAVATION ET REMBLAI POUR TRANCHEE ELECTRIQUE,005,0.0000,,0.0000,POAN2K3RM,0000833,ENT-MAXIME,FALSE,3,
0000021013,AGT-------,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000843,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,AHI9NA4U9,0000834,CIMENTIER-,FALSE,3,03000
0000021013,AGT-------,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000843,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,ZRYHJ9MHL,0000834,CIMENTIER-,FALSE,3,03000
0000021013,AGT-------,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000843,03000,FOURNITURE DE POMPE A BETON (1 COULÉE),003,19000.0000,33500,19000.0000,BROBZLGKI,0000834,CIMENTIER-,FALSE,3,
0000021013,AGT-------,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000843,,DALLE DE SOL 6 PO EPAISSEUR SUR TREILLIS METALLIQUE,004,0.0000,,0.0000,12HG5MQWQ,0000834,CIMENTIER-,FALSE,3,
0000021013,AGT-------,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000843,,-/+ 15600 PC FINI TRUELLE D'ACIER,005,0.0000,,0.0000,LXCKBXGZL,0000834,CIMENTIER-,FALSE,3,
0000021013,AGT-------,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000843,03000,REMPLISSAGE DE JOINTS DE CONTROLE AVEC EURO QWICK,006,3500.0000,33500,3500.0000,LZEA0537J,0000834,CIMENTIER-,FALSE,3,
0000021013,AGT-------,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000843,,JOINT 2C EUCLID,007,0.0000,,0.0000,J01YCYORF,0000834,CIMENTIER-,FALSE,3,
0000021013,AGT-------,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000843,03000,FOURNITURE ET POSE D'UN AGENT CURE SCELLANT EUCO DIAMOND,008,4000.0000,33500,4000.0000,5405L9E0F,0000834,CIMENTIER-,FALSE,3,
0000021013,AGT-------,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000843,,CLEAR EUCLID 15600 PC APPLICATION DIRECTEMENT APRES FINITION,009,0.0000,,0.0000,V8H3DI37I,0000834,CIMENTIER-,FALSE,3,
0000021013,AGT-------,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000843,,DU PLANCHER,010,0.0000,,0.0000,UO6IJ8NZL,0000834,CIMENTIER-,FALSE,3,
0000021002,CIUSSS-MCQ,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000844,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,BAIHTULVE,0000835,VAL-MAURIC,FALSE,3,
0000021002,CIUSSS-MCQ,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000844,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,KZG6BH2DJ,0000835,VAL-MAURIC,FALSE,3,
0000021002,CIUSSS-MCQ,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000844,25001,CREDIT SELON DIRECTIVE E-03,003,-15303.3700,33500,-15303.3700,5RCQV1ZZA,0000835,VAL-MAURIC,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000845,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,DTEDQ6P98,0000836,PLOMB-CRT-,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000845,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,8RK26MDT1,0000836,PLOMB-CRT-,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000845,25001,TRAVAUX SELON DIRECTIVE M-02 REV.1,003,108.8200,33500,108.8200,2D7AMQSVJ,0000836,PLOMB-CRT-,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000847,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,VDMANQNEP,0000838,PLOMB-CRT-,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000847,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,U32WLOUL6,0000838,PLOMB-CRT-,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000847,25001,TRAVAUX SELON DIRECTIVE M-01,003,17565.5500,33500,17565.5500,NVSN7DTTT,0000838,PLOMB-CRT-,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000848,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,NGV493801,0000839,ISOL-TRIFL,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000848,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,6FREP0KTW,0000839,ISOL-TRIFL,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000848,15260,TRAVAUX ISOLATION THERMIQUE DE CONDUIT ET DE PLOMBERIE,003,7840.0000,33500,7840.0000,G1KYLHBJ5,0000839,ISOL-TRIFL,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000849,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,PDSFO2I3N,0000840,SCIAGE-ROB,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000849,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,55CZUIHEF,0000840,SCIAGE-ROB,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000849,25001,TRAVAUX SELON DIRECTIVE M-01,003,1190.0000,33500,1190.0000,MINVLI741,0000840,SCIAGE-ROB,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000850,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,V07XN3BV4,0000841,BRETON-PLO,FALSE,3,15001
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000850,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,IPQD3ET4U,0000841,BRETON-PLO,FALSE,3,15001
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000850,25001,TRAVAUX SELON DIRECTIVE M-01,003,687.7000,33500,687.7000,IA6GPU0FH,0000841,BRETON-PLO,FALSE,3,
0000021002,CIUSSS-MCQ,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000851,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,41Y6FMVLP,0000842,VAL-MAURIC,FALSE,3,
0000021002,CIUSSS-MCQ,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000851,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,HT4C6F48N,0000842,VAL-MAURIC,FALSE,3,
0000021002,CIUSSS-MCQ,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000851,25001,TRAVAUX SELON DIRECTIVE E-09 RÉV. 1,003,2081.0000,33500,2081.0000,NOFDIVL8B,0000842,VAL-MAURIC,FALSE,3,
0000021026,CIUSSS-ADM,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000852,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,BAJTQX6WK,0000843,VAL-MAURIC,FALSE,3,
0000021026,CIUSSS-ADM,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000852,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,OXI2CHPLI,0000843,VAL-MAURIC,FALSE,3,
0000021026,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000852,25001,TRAVAUX SELON LA DIRECTIVE E-01,003,1408.0000,33500,1408.0000,N5BXOAAGU,0000843,VAL-MAURIC,FALSE,3,
0000021015,CSS-ENERGI,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000853,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,5GL40MPWP,0000844,ASP-CONTRO,FALSE,3,16000
0000021015,CSS-ENERGI,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000853,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,V8XLCANP9,0000844,ASP-CONTRO,FALSE,3,16000
0000021015,CSS-ENERGI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000853,25001,TRAVAUX SELON DIRECTIVE E-03,003,261.4300,33500,261.4300,5BOLLJWPM,0000844,ASP-CONTRO,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000854,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,LT2HXRCP7,0000845,PLOMB-CRT-,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000854,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,A5A2JOS85,0000845,PLOMB-CRT-,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000854,25001,TRAVAUX SELON DIRECTIVE M-03,003,2065.3300,33500,2065.3300,PY73FAS54,0000845,PLOMB-CRT-,FALSE,3,
0000021021,MUN-ST-ELI,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000855,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,4MFNJ4VK4,0000846,VAILLANCOU,FALSE,3,
0000021021,MUN-ST-ELI,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000855,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,EESAME0SR,0000846,VAILLANCOU,FALSE,3,
0000021021,MUN-ST-ELI,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000855,25001,MODIFICATION DE LA GOUTTIERE SELON APPROBATION,003,8750.0000,33500,8750.0000,8CHMGBSTM,0000846,VAILLANCOU,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000856,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,5SSKIGY35,0000847,D-DIONNE--,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000856,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,3UWKMQ206,0000847,D-DIONNE--,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000856,25001,TRAVAUX SELON DIRECTIVE A-03,003,1123.0000,33500,1123.0000,1TOXE0OG6,0000847,D-DIONNE--,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000857,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,AXMJXNSL3,0000848,F-DAIGLE--,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000857,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,HWX5ECHIT,0000848,F-DAIGLE--,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000857,25001,TRAVAUX SELON DIRECTIVE A-04,003,139.7000,33200,139.7000,YE0SH9UG5,0000848,F-DAIGLE--,FALSE,3,
0000021002,CIUSSS-MCQ,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000858,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,5DN8QJDUE,0000849,VAL-MAURIC,FALSE,3,
0000021002,CIUSSS-MCQ,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000858,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,8UVUIK9SB,0000849,VAL-MAURIC,FALSE,3,
0000021002,CIUSSS-MCQ,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000858,25001,TRAVAUX SELON DIRECTIVE E-07,003,590.0000,33500,590.0000,MVDZ4FXKK,0000849,VAL-MAURIC,FALSE,3,
0000021034,MUN-HEROUX,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000859,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,3C14I55AZ,0000850,M-MILETTE-,FALSE,3,05510
0000021034,MUN-HEROUX,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000859,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,I1YIEO4K5,0000850,M-MILETTE-,FALSE,3,05510
0000021034,MUN-HEROUX,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000859,05510,Escaliers et paliers métalliques,003,8414.0500,33500,8414.0500,53BGTRKEA,0000850,M-MILETTE-,FALSE,3,
0000021034,MUN-HEROUX,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000859,,SELON SOUMISSION 1115,004,0.0000,,0.0000,DPNWXJFBR,0000850,M-MILETTE-,FALSE,3,
0000021034,MUN-HEROUX,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000859,05510,extra modification du palier,005,450.0000,33500,450.0000,KBXETZORE,0000850,M-MILETTE-,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000860,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,D2QY1FLJJ,0000851,FORME-CONC,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000860,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,5RWAXJTG1,0000851,FORME-CONC,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000860,25001,TRAVAUX SELON DIRECTIVE A-01,003,19475.0000,33500,19475.0000,9EZZ46DQE,0000851,FORME-CONC,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000860,25001,MODIFICATION DESSUS DE COMPTOIR ET SURPLUS,004,2044.0000,33500,2044.0000,AREJPDU77,0000851,FORME-CONC,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000861,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,36MNFA5OB,0000852,CONST-RIVA,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000861,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,GLSSST8NI,0000852,CONST-RIVA,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000861,25001,TRAVAUX SELON DIRECTIVE A-01,003,2458.0500,33500,2458.0500,IMSGR2GZM,0000852,CONST-RIVA,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000862,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,H6O3DWPV5,0000853,PEINT-DUPO,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000862,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,3OAT2O07R,0000853,PEINT-DUPO,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000862,25001,TRAVAUX SELON DIRECTIVE A-01,003,793.0000,33500,793.0000,5H3XBHR7Z,0000853,PEINT-DUPO,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000863,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,4T06X3P0V,0000854,F-DAIGLE--,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000863,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,3XB7CFWXB,0000854,F-DAIGLE--,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000863,25001,TRAVAUX SELON DIRECTIVE A-01,003,2896.0000,33500,2896.0000,Q1BOUU0AS,0000854,F-DAIGLE--,FALSE,3,
0000021002,CIUSSS-MCQ,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000864,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,3EUFPMSH0,0000855,ENT-MAXIME,FALSE,3,
0000021002,CIUSSS-MCQ,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000864,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,A1Z3ZM075,0000855,ENT-MAXIME,FALSE,3,
0000021002,CIUSSS-MCQ,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000864,25001,TRAVAUX RETIRER LA CLOTURE,003,150.0000,33500,150.0000,HKH65IDN0,0000855,ENT-MAXIME,FALSE,3,
0000021002,CIUSSS-MCQ,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000864,25001,TRAVAUX REINSTALLER LA CLOTURE,004,150.0000,33500,150.0000,7OW7KCUYT,0000855,ENT-MAXIME,FALSE,3,
0000020003,CIUSSS-ADM,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000865,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,HF6YWTV6O,0000856,MULTI-ENER,FALSE,3,
0000020003,CIUSSS-ADM,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000865,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,0E2REJA5P,0000856,MULTI-ENER,FALSE,3,
0000020003,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000865,25001,SELON DIRECTIVE M-12,003,-193.0300,33500,-193.0300,MBJBHPZBP,0000856,MULTI-ENER,FALSE,3,
0000021013,AGT-------,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000866,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,8XFNZ4GP9,0000857,QUINOX----,FALSE,3,
0000021013,AGT-------,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000866,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,FE2FOZE3E,0000857,QUINOX----,FALSE,3,
0000021013,AGT-------,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000866,09651,REVETEMENT D'ACIER HARRYWOOD DE MAC METAL,003,16863.0500,33500,16863.0500,391NY18EV,0000857,QUINOX----,FALSE,3,
0000021013,AGT-------,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000866,09651,LOT DE REVETEMENT EXTERIEUR,004,158136.9500,33500,158136.9500,KRZR6VW9N,0000857,QUINOX----,FALSE,3,
0000021029,CPE-ENTRE-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000867,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,AXQK1VRTQ,0000858,ROGER-BELL,FALSE,3,
0000021029,CPE-ENTRE-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000867,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,35EZV46J6,0000858,ROGER-BELL,FALSE,3,
0000021029,CPE-ENTRE-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000867,25001,SELON DIRECTIVE A-10,003,350.0000,33500,350.0000,92MAYH0DF,0000858,ROGER-BELL,FALSE,3,
0000021027,MRC-MEKINA,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000868,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,XXVU5EL5B,0000859,PLOMB-MTCA,FALSE,3,
0000021027,MRC-MEKINA,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000868,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,DH8I97M75,0000859,PLOMB-MTCA,FALSE,3,
